sigma,loss,loss_std,model
2.44949,0.0026090379515392,0.0005118126882845,DeepEBM
1.31834,0.0026940360686378,0.0001536993249248,IqpSimulator
1.34576,0.0026120745097816,0.0001271103781685,IqpSimulator
1.37317,0.0026497157573182,0.0001234469720219,IqpSimulator
1.40059,0.0025676920034166,0.0001094554086512,IqpSimulator
1.42801,0.002590654215399,0.0001302306385737,IqpSimulator
1.45542,0.0025773072769201,0.0001127340019884,IqpSimulator
1.48284,0.0025637496162458,0.0001278770940332,IqpSimulator
1.51025,0.0026219723963763,0.0001064396050986,IqpSimulator
1.53767,0.0024561171545492,9.89670526017671e-05,IqpSimulator
1.56508,0.0024236501454953,0.0001229822361818,IqpSimulator
1.31834,0.0198488088003342,0.0007937663917182,IqpSimulatorBitflip
1.34576,0.0192199692334605,0.0007681721162081,IqpSimulatorBitflip
1.37317,0.0186054359532068,0.0007433935865892,IqpSimulatorBitflip
1.40059,0.0180060758373927,0.0007194506913914,IqpSimulatorBitflip
1.42801,0.017423098992521,0.0006963770437946,IqpSimulatorBitflip
1.45542,0.0168574072316785,0.000674193430435,IqpSimulatorBitflip
1.48284,0.0163090445805896,0.0006528867530039,IqpSimulatorBitflip
1.51025,0.0157786641714412,0.000632467493503,IqpSimulatorBitflip
1.53767,0.0152659623531632,0.0006129089753961,IqpSimulatorBitflip
1.56508,0.0147712558868728,0.0005942082440374,IqpSimulatorBitflip
1.31834,0.0446211117403975,0.0018531111490084,RestrictedBoltzmannMachine
1.34576,0.044598157244741,0.0018521050099605,RestrictedBoltzmannMachine
1.37317,0.0445301769803601,0.0018492987393636,RestrictedBoltzmannMachine
1.40059,0.0444200611929648,0.0018448003337771,RestrictedBoltzmannMachine
1.42801,0.0442707554131073,0.0018387216879146,RestrictedBoltzmannMachine
1.45542,0.0440852214411034,0.001831176717905,RestrictedBoltzmannMachine
1.48284,0.0438661463754102,0.0018222693565212,RestrictedBoltzmannMachine
1.51025,0.0436164278892418,0.0018121131155007,RestrictedBoltzmannMachine
1.53767,0.0433385251767738,0.0018008045396304,RestrictedBoltzmannMachine
1.56508,0.0430351724413143,0.0017884521016237,RestrictedBoltzmannMachine
1.31834,-0.0001931620429858,0.0003699039278949,DeepEBM
1.34576,-0.0001926764972793,0.0003705809602701,DeepEBM
1.37317,-0.0001920043404979,0.000370912562341,DeepEBM
1.40059,-0.0001911596341192,0.000370911085016,DeepEBM
1.42801,-0.0001901567192684,0.0003705900685509,DeepEBM
1.45542,-0.0001890096671712,0.0003699647491481,DeepEBM
1.48284,-0.000187730707316,0.000369050510165,DeepEBM
1.51025,-0.0001863332343143,0.0003678644396767,DeepEBM
1.53767,-0.0001848280698344,0.000366422430544,DeepEBM
1.56508,-0.0001832275049551,0.0003647423909513,DeepEBM
1.31834,2.1427094344507457e-05,0.0004476952430666,True
1.34576,2.2247565960868688e-05,0.0004469391682738,True
1.37317,2.3027808969700027e-05,0.0004457518721588,True
1.40059,2.3766336899502805e-05,0.0004441629903228,True
1.42801,2.446141400805624e-05,0.0004422029714146,True
1.45542,2.511191173983074e-05,0.0004399021299318,True
1.48284,2.5717883030232368e-05,0.0004372873147797,True
1.51025,2.6278878201055345e-05,0.0004343879108406,True
1.53767,2.6795653576944244e-05,0.0004312281401772,True
1.56508,2.726847879735983e-05,0.0004278353976144,True
1.31834,0.1166937370713644,0.0013468462002851,Random
1.34576,0.1182927593998425,0.0013882359319129,Random
1.37317,0.1197158007771196,0.0014270086403978,Random
1.40059,0.1209680872070023,0.0014631406790991,Random
1.42801,0.1220540968192031,0.0014965966430049,Random
1.45542,0.1229792266429524,0.0015273715116394,Random
1.48284,0.1237503845006352,0.0015555157236187,Random
1.51025,0.1243736334046607,0.0015810551793855,Random
1.53767,0.1248563354482964,0.0016040700551455,Random
1.56508,0.125205218489965,0.0016246171741723,Random
0.6,0.0011402529738163,0.0001405209438864,IqpSimulator
0.67778,0.0011986512239152,8.071610999928063e-05,IqpSimulator
0.75556,0.0016416614155123,0.0001278396939833,IqpSimulator
0.83333,0.0018979577193774,0.0001114612293391,IqpSimulator
0.91111,0.0022093392315566,0.0001408305382543,IqpSimulator
0.98889,0.0024381073751067,0.000121018179105,IqpSimulator
1.06667,0.0025858077351057,0.0001341204702599,IqpSimulator
1.14444,0.0027975167071821,0.0001263520381035,IqpSimulator
1.22222,0.0026272023616617,0.0001163957448949,IqpSimulator
1.3,0.002708355573968,0.0001301189131945,IqpSimulator
