,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_components,param_n_iter,param_score_fn,param_verbose,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,7.792017936706543,0.0,2.2998437881469727,0.0,16,1e-05,4,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.04894752941189461,-0.04894752941189461,0.0,54
1,10.421565055847168,0.0,3.0221798419952393,0.0,16,1e-05,16,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.040129227019843165,-0.040129227019843165,0.0,43
2,20.92250156402588,0.0,6.568320989608765,0.0,16,1e-05,64,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.040000360071310394,-0.040000360071310394,0.0,41
3,35.34724497795105,0.0,10.977705478668213,0.0,16,1e-05,128,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.03979924358789455,-0.03979924358789455,0.0,37
4,64.04939007759094,0.0,19.662315368652344,0.0,16,1e-05,256,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.040583884330327766,-0.040583884330327766,0.0,47
5,7.797976016998291,0.0,2.3294172286987305,0.0,16,0.0001,4,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.039231919899184536,-0.039231919899184536,0.0,32
6,10.364037036895752,0.0,3.110841751098633,0.0,16,0.0001,16,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.03912177983366728,-0.03912177983366728,0.0,31
7,21.157063245773315,0.0,6.35624098777771,0.0,16,0.0001,64,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.0385867180173369,-0.0385867180173369,0.0,29
8,36.092382192611694,0.0,10.601149320602417,0.0,16,0.0001,128,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.03657321188049516,-0.03657321188049516,0.0,28
9,65.85887432098389,0.0,19.86722207069397,0.0,16,0.0001,256,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.03370396975185926,-0.03370396975185926,0.0,27
10,7.774129629135132,0.0,2.2837843894958496,0.0,16,0.001,4,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.001), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.01744731892545255,-0.01744731892545255,0.0,18
11,10.396794557571411,0.0,3.071993112564087,0.0,16,0.001,16,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.001), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.001658082471727676,-0.001658082471727676,0.0,3
12,21.86646556854248,0.0,6.556612014770508,0.0,16,0.001,64,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.001), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.009499551214323897,-0.009499551214323897,0.0,13
13,37.28090691566467,0.0,10.703112363815308,0.0,16,0.001,128,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.001), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.0016370261253150359,-0.0016370261253150359,0.0,2
14,67.81305146217346,0.0,19.82018542289734,0.0,16,0.001,256,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.001), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.020130888636388785,-0.020130888636388785,0.0,19
15,7.785897493362427,0.0,2.3471992015838623,0.0,16,0.01,4,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.01), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.03201584230448594,-0.03201584230448594,0.0,26
16,10.23495864868164,0.0,3.1137146949768066,0.0,16,0.01,16,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.01), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.043143525434514725,-0.043143525434514725,0.0,52
17,21.49195384979248,0.0,6.386961460113525,0.0,16,0.01,64,1000,mmd,3,"{'batch_size': np.int64(16), 'learning_rate': np.float64(0.01), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.02772998087291035,-0.02772998087291035,0.0,23
