,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gate_arg2,param_gate_fn,param_init_scale,param_n_ancilla,param_n_iters,param_n_ops,param_n_ops_score,param_n_samples,param_n_samples_score,param_n_sigmas,param_sparse,param_stepsize,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,11257.228173971176,0.0,72.26554727554321,0.0,2,local_gates,0.0001,0,400,1000,1000,1000,1000,3,True,0.0001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': 0.0001, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.0001}",-0.004314869078605157,-0.004314869078605157,0.0,6
1,11258.264039993286,0.0,71.27940154075623,0.0,2,local_gates,0.0001,0,400,1000,1000,1000,1000,3,True,0.001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': 0.0001, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.001}",-0.004046182099827715,-0.004046182099827715,0.0,1
2,11298.992664337158,0.0,68.5535204410553,0.0,2,local_gates,0.001,0,400,1000,1000,1000,1000,3,True,0.0001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': 0.001, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.0001}",-0.004313914592338831,-0.004313914592338831,0.0,5
3,11276.768781900406,0.0,70.18216824531555,0.0,2,local_gates,0.001,0,400,1000,1000,1000,1000,3,True,0.001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': 0.001, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.001}",-0.004048925121897367,-0.004048925121897367,0.0,2
4,11319.705128669739,0.0,69.08962774276733,0.0,2,local_gates,0.1,0,400,1000,1000,1000,1000,3,True,0.0001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': 0.1, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.0001}",-0.011421185044321165,-0.011421185044321165,0.0,7
5,11240.102855920792,0.0,72.34838914871216,0.0,2,local_gates,0.1,0,400,1000,1000,1000,1000,3,True,0.001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': 0.1, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.001}",-0.004061040820007676,-0.004061040820007676,0.0,3
6,11251.357620477676,0.0,71.31555676460266,0.0,2,local_gates,-1.0,0,400,1000,1000,1000,1000,3,True,0.0001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': -1.0, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.0001}",-0.012889758275471572,-0.012889758275471572,0.0,8
7,11249.667011737823,0.0,70.14174294471741,0.0,2,local_gates,-1.0,0,400,1000,1000,1000,1000,3,True,0.001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': -1.0, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.001}",-0.004067423802186115,-0.004067423802186115,0.0,4
