,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_components,param_n_iter,param_score_fn,param_verbose,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
33,31.019922733306885,0.0,10.594416379928589,0.0,32,0.001,128,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.001), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.02547098942881626,-0.02547098942881626,0.0,29
34,59.74488615989685,0.0,20.543983936309814,0.0,32,0.001,256,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.001), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.009284970465542632,-0.009284970465542632,0.0,23
35,4.899492979049683,0.0,2.2606775760650635,0.0,32,0.01,4,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.01), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.0029066639230406026,-0.0029066639230406026,0.0,7
36,7.495424270629883,0.0,3.0523757934570312,0.0,32,0.01,16,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.01), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.055628085772157776,-0.055628085772157776,0.0,37
37,18.3217875957489,0.0,6.1979100704193115,0.0,32,0.01,64,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.01), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.003699723276270054,-0.003699723276270054,0.0,9
38,32.191290855407715,0.0,10.553897142410278,0.0,32,0.01,128,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.01), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.08542309170549706,-0.08542309170549706,0.0,58
39,60.9493145942688,0.0,20.152386903762817,0.0,32,0.01,256,1000,mmd,3,"{'batch_size': np.int64(32), 'learning_rate': np.float64(0.01), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.11028988415741017,-0.11028988415741017,0.0,60
40,3.719304323196411,0.0,2.2148654460906982,0.0,64,1e-05,4,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.058215615154015604,-0.058215615154015604,0.0,44
41,6.214513301849365,0.0,2.981752872467041,0.0,64,1e-05,16,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(16), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.058739638237426214,-0.058739638237426214,0.0,53
42,16.93254065513611,0.0,6.204243421554565,0.0,64,1e-05,64,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(64), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.05818252826042517,-0.05818252826042517,0.0,43
43,31.355172634124756,0.0,10.769707202911377,0.0,64,1e-05,128,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(128), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.058687681199589455,-0.058687681199589455,0.0,52
44,61.836986780166626,0.0,19.897502422332764,0.0,64,1e-05,256,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(1e-05), 'n_components': np.int64(256), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.058910154779723944,-0.058910154779723944,0.0,56
45,3.599135398864746,0.0,2.200227975845337,0.0,64,0.0001,4,1000,mmd,3,"{'batch_size': np.int64(64), 'learning_rate': np.float64(0.0001), 'n_components': np.int64(4), 'n_iter': np.int64(1000), 'score_fn': np.str_('mmd'), 'verbose': np.int64(3)}",-0.05777923258134307,-0.05777923258134307,0.0,41
