,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gate_arg2,param_gate_fn,param_init_scale,param_n_ancilla,param_n_iters,param_n_ops,param_n_ops_score,param_n_samples,param_n_samples_score,param_n_sigmas,param_sparse,param_stepsize,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,29952.7883810997,0.0,305.61872267723083,0.0,2,local_gates,0.0001,0,400,1000,1000,1000,1000,3,True,0.0001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': 0.0001, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.0001}",-0.003292367391171213,-0.003292367391171213,0.0,4
1,31112.39196920395,0.0,236.04907417297363,0.0,2,local_gates,0.0001,0,400,1000,1000,1000,1000,3,True,0.001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': 0.0001, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.001}",-0.001559724419832096,-0.001559724419832096,0.0,2
2,30789.52913570404,0.0,251.09737634658813,0.0,2,local_gates,0.001,0,400,1000,1000,1000,1000,3,True,0.0001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': 0.001, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.0001}",-0.002823110839822972,-0.002823110839822972,0.0,3
3,30249.44467639923,0.0,280.355281829834,0.0,2,local_gates,0.001,0,400,1000,1000,1000,1000,3,True,0.001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': 0.001, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.001}",-0.0013071896083463976,-0.0013071896083463976,0.0,1
4,31452.75812792778,0.0,222.5987548828125,0.0,2,local_gates,-1.0,0,400,1000,1000,1000,1000,3,True,0.0001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': -1.0, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.0001}",-0.0640332269484733,-0.0640332269484733,0.0,6
5,30560.718995332718,0.0,273.25832319259644,0.0,2,local_gates,-1.0,0,400,1000,1000,1000,1000,3,True,0.001,"{'gate_arg2': 2, 'gate_fn': 'local_gates', 'init_scale': -1.0, 'n_ancilla': 0, 'n_iters': 400, 'n_ops': 1000, 'n_ops_score': 1000, 'n_samples': 1000, 'n_samples_score': 1000, 'n_sigmas': 3, 'sparse': True, 'stepsize': 0.001}",-0.0366677542781414,-0.0366677542781414,0.0,5
