,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_cdiv_steps,param_hidden_layers,param_learning_rate,param_max_steps,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
21,192.94822239875793,0.0,7.368550062179565,0.0,16,10,"(100,)",1e-05,50000,"{'batch_size': np.int64(16), 'cdiv_steps': np.int64(10), 'hidden_layers': (100,), 'learning_rate': np.float64(1e-05), 'max_steps': np.int64(50000)}",-0.03290873348365482,-0.03290873348365482,0.0,38
22,189.31322145462036,0.0,7.761237144470215,0.0,16,10,"(100,)",0.0001,50000,"{'batch_size': np.int64(16), 'cdiv_steps': np.int64(10), 'hidden_layers': (100,), 'learning_rate': np.float64(0.0001), 'max_steps': np.int64(50000)}",-0.0010746834664751813,-0.0010746834664751813,0.0,10
23,192.4050633907318,0.0,7.467020511627197,0.0,16,10,"(100,)",0.001,50000,"{'batch_size': np.int64(16), 'cdiv_steps': np.int64(10), 'hidden_layers': (100,), 'learning_rate': np.float64(0.001), 'max_steps': np.int64(50000)}",-0.00262732513887513,-0.00262732513887513,0.0,20
24,135.1801495552063,0.0,6.456492900848389,0.0,32,1,"(16,)",1e-05,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (16,), 'learning_rate': np.float64(1e-05), 'max_steps': np.int64(50000)}",-0.05595202082229118,-0.05595202082229118,0.0,46
25,129.4078028202057,0.0,6.556458234786987,0.0,32,1,"(16,)",0.0001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (16,), 'learning_rate': np.float64(0.0001), 'max_steps': np.int64(50000)}",-0.02157903403600133,-0.02157903403600133,0.0,34
26,131.2768576145172,0.0,6.571133613586426,0.0,32,1,"(16,)",0.001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (16,), 'learning_rate': np.float64(0.001), 'max_steps': np.int64(50000)}",-0.0009969987129489419,-0.0009969987129489419,0.0,8
27,201.5991349220276,0.0,6.2885308265686035,0.0,32,1,"(16, 4, 2)",1e-05,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (16, 4, 2), 'learning_rate': np.float64(1e-05), 'max_steps': np.int64(50000)}",-0.056778200208980285,-0.056778200208980285,0.0,47
28,197.4946415424347,0.0,6.517171621322632,0.0,32,1,"(16, 4, 2)",0.0001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (16, 4, 2), 'learning_rate': np.float64(0.0001), 'max_steps': np.int64(50000)}",-0.00863070039742635,-0.00863070039742635,0.0,28
29,202.270676612854,0.0,6.327035427093506,0.0,32,1,"(16, 4, 2)",0.001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (16, 4, 2), 'learning_rate': np.float64(0.001), 'max_steps': np.int64(50000)}",-0.002351759402210895,-0.002351759402210895,0.0,17
30,241.34300661087036,0.0,7.082793712615967,0.0,32,1,"(32, 32, 32)",1e-05,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (32, 32, 32), 'learning_rate': np.float64(1e-05), 'max_steps': np.int64(50000)}",-0.018984322525825808,-0.018984322525825808,0.0,33
31,248.53969740867615,0.0,7.1047070026397705,0.0,32,1,"(32, 32, 32)",0.0001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (32, 32, 32), 'learning_rate': np.float64(0.0001), 'max_steps': np.int64(50000)}",-0.0003104792046584072,-0.0003104792046584072,0.0,2
32,244.4960811138153,0.0,7.061607360839844,0.0,32,1,"(32, 32, 32)",0.001,50000,"{'batch_size': np.int64(32), 'cdiv_steps': np.int64(1), 'hidden_layers': (32, 32, 32), 'learning_rate': np.float64(0.001), 'max_steps': np.int64(50000)}",-0.004537261892186267,-0.004537261892186267,0.0,24
